時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021/07/21 21:00:00,409,63,717,3774,4489,1820,3001,251
2021/07/21 22:00:00,306,64,617,3765,4488,1821,2993,238
2021/07/21 23:00:00,227,61,544,3757,4482,1817,2987,229
2021/07/22 00:00:00,177,60,505,3757,4476,1813,2982,222
2021/07/22 01:00:00,175,59,499,3744,4469,1813,2980,221
2021/07/22 02:00:00,172,60,502,3724,4464,1808,2978,220
2021/07/22 03:00:00,171,58,499,3708,4467,1807,2973,221
2021/07/22 04:00:00,174,59,500,3697,4469,1806,2966,223
2021/07/22 05:00:00,179,61,542,3685,4465,1797,2963,264
2021/07/22 06:00:00,236,82,770,3687,4475,1793,2960,782
2021/07/22 07:00:00,509,566,1552,3697,4486,1814,2994,1258
2021/07/22 08:00:00,752,758,1905,3726,4491,1826,3043,1434
2021/07/22 09:00:00,808,887,1881,3765,4497,1832,3051,1439
2021/07/22 10:00:00,841,888,1859,3788,4504,1839,3062,1419
2021/07/22 11:00:00,867,911,1879,3791,4506,1847,3075,1406
2021/07/22 12:00:00,798,893,1858,3785,4506,1842,3091,1364
2021/07/22 13:00:00,819,926,1898,3782,4512,1843,3081,1363
2021/07/22 14:00:00,810,942,1867,3819,4512,1838,3081,1340
2021/07/22 15:00:00,807,907,1848,3824,4519,1841,3077,1326
2021/07/22 16:00:00,791,793,1824,3820,4523,1843,3071,1284
2021/07/22 17:00:00,773,498,1772,3813,4520,1839,3078,931
2021/07/22 18:00:00,686,214,1147,3790,4512,1834,3058,573
2021/07/22 19:00:00,613,184,920,3770,4509,1832,3038,350
2021/07/22 20:00:00,523,70,815,3762,4492,1822,3010,284
2021/07/22 21:00:00,409,63,717,3774,4489,1820,3001,251
2021/07/22 22:00:00,306,64,617,3765,4488,1821,2993,238
2021/07/22 23:00:00,227,61,544,3757,4482,1817,2987,229
2021/07/23 00:00:00,177,60,505,3757,4476,1813,2982,222
2021/07/23 01:00:00,175,59,499,3744,4469,1813,2980,221
2021/07/23 02:00:00,172,60,502,3724,4464,1808,2978,220
2021/07/23 03:00:00,171,58,499,3708,4467,1807,2973,221
2021/07/23 04:00:00,174,59,500,3697,4469,1806,2966,223
2021/07/23 05:00:00,179,61,542,3685,4465,1797,2963,264
2021/07/23 06:00:00,236,82,770,3687,4475,1793,2960,782
2021/07/23 07:00:00,509,566,1552,3697,4486,1814,2994,1258
2021/07/23 08:00:00,752,758,1905,3726,4491,1826,3043,1434
2021/07/23 09:00:00,808,887,1881,3765,4497,1832,3051,1439
2021/07/23 10:00:00,841,888,1859,3788,4504,1839,3062,1419
2021/07/23 11:00:00,867,911,1879,3791,4506,1847,3075,1406
2021/07/23 12:00:00,798,893,1858,3785,4506,1842,3091,1364
2021/07/23 13:00:00,819,926,1898,3782,4512,1843,3081,1363
2021/07/23 14:00:00,810,942,1867,3819,4512,1838,3081,1340
2021/07/23 15:00:00,807,907,1848,3824,4519,1841,3077,1326
2021/07/23 16:00:00,791,793,1824,3820,4523,1843,3071,1284
2021/07/23 17:00:00,773,498,1772,3813,4520,1839,3078,931
2021/07/23 18:00:00,686,214,1147,3790,4512,1834,3058,573
2021/07/23 19:00:00,613,184,920,3770,4509,1832,3038,350
2021/07/23 20:00:00,523,70,815,3762,4492,1822,3010,284
2021/07/23 21:00:00,409,63,717,3774,4489,1820,3001,251
2021/07/23 22:00:00,306,64,617,3765,4488,1821,2993,238
2021/07/23 23:00:00,227,61,544,3757,4482,1817,2987,229
2021/07/24 00:00:00,154,53,436,3757,4476,1813,2930,204
2021/07/24 01:00:00,152,51,430,3744,4469,1813,2927,203
2021/07/24 02:00:00,152,52,433,3724,4464,1808,2923,202
2021/07/24 03:00:00,152,51,432,3708,4467,1807,2922,201
2021/07/24 04:00:00,152,51,433,3697,4469,1806,2922,201
2021/07/24 05:00:00,154,51,444,3685,4465,1797,2917,203
2021/07/24 06:00:00,152,50,454,3687,4475,1793,2916,209
2021/07/24 07:00:00,153,53,536,3697,4486,1814,2948,211
2021/07/24 08:00:00,156,55,585,3726,4491,1826,2978,227
2021/07/24 09:00:00,160,57,567,3765,4497,1832,2976,241
2021/07/24 10:00:00,161,59,579,3788,4504,1839,2983,244
2021/07/24 11:00:00,162,59,611,3791,4506,1847,2996,241
2021/07/24 12:00:00,163,60,627,3785,4506,1842,3019,240
2021/07/24 13:00:00,164,60,606,3782,4512,1843,3008,239
2021/07/24 14:00:00,167,60,645,3819,4512,1838,3008,241
2021/07/24 15:00:00,165,60,604,3824,4519,1841,3010,240
2021/07/24 16:00:00,164,59,594,3820,4523,1843,3002,233
2021/07/24 17:00:00,163,56,632,3813,4520,1839,3008,227
2021/07/24 18:00:00,160,54,578,3790,4512,1834,3004,223
2021/07/24 19:00:00,163,53,555,3770,4509,1832,2990,219
2021/07/24 20:00:00,161,53,539,3762,4492,1822,2957,212
2021/07/24 21:00:00,155,53,532,3774,4489,1820,2949,211
2021/07/24 22:00:00,154,53,480,3765,4488,1821,2943,208
2021/07/24 23:00:00,153,52,469,3757,4482,1817,2937,206
2021/07/25 00:00:00,163,53,436,3757,4476,1813,2930,204
2021/07/25 01:00:00,161,51,430,3744,4469,1813,2927,203
2021/07/25 02:00:00,162,52,433,3724,4464,1808,2923,202
2021/07/25 03:00:00,162,51,432,3708,4467,1807,2922,201
2021/07/25 04:00:00,161,51,433,3697,4469,1806,2922,201
2021/07/25 05:00:00,163,51,444,3685,4465,1797,2917,203
2021/07/25 06:00:00,162,50,454,3687,4475,1793,2916,209
2021/07/25 07:00:00,172,53,536,3697,4486,1814,2948,211
2021/07/25 08:00:00,189,55,585,3726,4491,1826,2978,227
2021/07/25 09:00:00,223,57,567,3765,4497,1832,2976,241
2021/07/25 10:00:00,229,59,579,3788,4504,1839,2983,244
2021/07/25 11:00:00,227,59,611,3791,4506,1847,2996,241
2021/07/25 12:00:00,232,60,627,3785,4506,1842,3019,240
2021/07/25 13:00:00,227,60,606,3782,4512,1843,3008,239
2021/07/25 14:00:00,232,60,645,3819,4512,1838,3008,241
2021/07/25 15:00:00,229,60,604,3824,4519,1841,3010,240
2021/07/25 16:00:00,224,59,594,3820,4523,1843,3002,233
2021/07/25 17:00:00,207,56,632,3813,4520,1839,3008,227
2021/07/25 18:00:00,185,54,578,3790,4512,1834,3004,223
2021/07/25 19:00:00,179,53,555,3770,4509,1832,2990,219
2021/07/25 20:00:00,172,53,539,3762,4492,1822,2957,212
2021/07/25 21:00:00,167,53,532,3774,4489,1820,2949,211
2021/07/25 22:00:00,167,53,480,3765,4488,1821,2943,208
2021/07/25 23:00:00,165,52,469,3757,4482,1817,2937,206
2021/07/26 00:00:00,172,60,505,3757,4578,1813,2982,222
2021/07/26 01:00:00,172,59,499,3744,4574,1813,2980,221
2021/07/26 02:00:00,171,60,502,3724,4573,1808,2978,220
2021/07/26 03:00:00,170,58,499,3708,4579,1807,2973,221
2021/07/26 04:00:00,172,59,500,3697,4577,1806,2966,223
2021/07/26 05:00:00,176,61,542,3685,4577,1797,2963,264
2021/07/26 06:00:00,238,82,770,3687,4584,1793,2960,782
2021/07/26 07:00:00,526,566,1552,3697,4593,1814,2994,1258
2021/07/26 08:00:00,762,758,1905,3726,4600,1826,3043,1434
2021/07/26 09:00:00,852,887,1881,3765,4603,1832,3051,1439
2021/07/26 10:00:00,895,888,1859,3788,4611,1839,3062,1419
2021/07/26 11:00:00,917,911,1879,3791,4620,1847,3075,1406
2021/07/26 12:00:00,843,893,1858,3785,4617,1842,3091,1364
2021/07/26 13:00:00,864,926,1898,3782,4624,1843,3081,1363
2021/07/26 14:00:00,864,942,1867,3819,4623,1838,3081,1340
2021/07/26 15:00:00,863,907,1848,3824,4634,1841,3077,1326
2021/07/26 16:00:00,832,793,1824,3820,4642,1843,3071,1284
2021/07/26 17:00:00,810,498,1772,3813,4636,1839,3078,931
2021/07/26 18:00:00,709,214,1147,3790,4630,1834,3058,573
2021/07/26 19:00:00,633,184,920,3770,4623,1832,3038,350
2021/07/26 20:00:00,537,70,815,3762,4606,1822,3010,284
2021/07/26 21:00:00,418,63,717,3774,4595,1820,3001,251
2021/07/26 22:00:00,314,64,617,3765,4593,1821,2993,238
2021/07/26 23:00:00,239,61,544,3757,4591,1817,2987,229
2021/07/27 00:00:00,172,60,505,3757,4578,1813,2982,222
2021/07/27 01:00:00,172,59,499,3744,4574,1813,2980,221
2021/07/27 02:00:00,171,60,502,3724,4573,1808,2978,220
2021/07/27 03:00:00,170,58,499,3708,4579,1807,2973,221
2021/07/27 04:00:00,172,59,500,3697,4577,1806,2966,223
2021/07/27 05:00:00,176,61,542,3685,4577,1797,2963,264
2021/07/27 06:00:00,238,82,770,3687,4584,1793,2960,782
2021/07/27 07:00:00,526,566,1552,3697,4593,1814,2994,1258
2021/07/27 08:00:00,762,758,1905,3726,4600,1826,3043,1434
2021/07/27 09:00:00,852,887,1881,3765,4603,1832,3051,1439
2021/07/27 10:00:00,895,888,1859,3788,4611,1839,3062,1419
2021/07/27 11:00:00,917,911,1879,3791,4620,1847,3075,1406
2021/07/27 12:00:00,843,893,1858,3785,4617,1842,3091,1364
2021/07/27 13:00:00,864,926,1898,3782,4624,1843,3081,1363
2021/07/27 14:00:00,864,942,1867,3819,4623,1838,3081,1340
2021/07/27 15:00:00,863,907,1848,3824,4634,1841,3077,1326
2021/07/27 16:00:00,832,793,1824,3820,4642,1843,3071,1284
2021/07/27 17:00:00,810,498,1772,3813,4636,1839,3078,931
2021/07/27 18:00:00,709,214,1147,3790,4630,1834,3058,573
2021/07/27 19:00:00,633,184,920,3770,4623,1832,3038,350
2021/07/27 20:00:00,537,70,815,3762,4606,1822,3010,284
2021/07/27 21:00:00,418,63,717,3774,4595,1820,3001,251
2021/07/27 22:00:00,314,64,617,3765,4593,1821,2993,238
2021/07/27 23:00:00,239,61,544,3757,4591,1817,2987,229
2021/07/28 00:00:00,177,60,505,3757,4578,1813,2982,222
2021/07/28 01:00:00,175,59,499,3744,4574,1813,2980,221
2021/07/28 02:00:00,172,60,502,3724,4573,1808,2978,220
2021/07/28 03:00:00,171,58,499,3708,4579,1807,2973,221
2021/07/28 04:00:00,174,59,500,3697,4577,1806,2966,223
2021/07/28 05:00:00,179,61,542,3685,4577,1797,2963,264
2021/07/28 06:00:00,236,82,770,3687,4584,1793,2960,782
2021/07/28 07:00:00,509,566,1552,3697,4593,1814,2994,1258
2021/07/28 08:00:00,752,758,1905,3726,4600,1826,3043,1434
2021/07/28 09:00:00,808,887,1881,3765,4603,1832,3051,1439
2021/07/28 10:00:00,841,888,1859,3788,4611,1839,3062,1419
2021/07/28 11:00:00,867,911,1879,3791,4620,1847,3075,1406
2021/07/28 12:00:00,798,893,1858,3785,4617,1842,3091,1364
2021/07/28 13:00:00,819,926,1898,3782,4624,1843,3081,1363
2021/07/28 14:00:00,810,942,1867,3819,4623,1838,3081,1340
2021/07/28 15:00:00,807,907,1848,3824,4634,1841,3077,1326
2021/07/28 16:00:00,791,793,1824,3820,4642,1843,3071,1284
2021/07/28 17:00:00,773,498,1772,3813,4636,1839,3078,931
2021/07/28 18:00:00,686,214,1147,3790,4630,1834,3058,573
2021/07/28 19:00:00,613,184,920,3770,4623,1832,3038,350
2021/07/28 20:00:00,523,70,815,3762,4606,1822,3010,284
2021/07/28 21:00:00,409,63,717,3774,4595,1820,3001,251
2021/07/28 22:00:00,306,64,617,3765,4593,1821,2993,238
2021/07/28 23:00:00,227,61,544,3757,4591,1817,2987,229
2021/07/29 00:00:00,177,60,505,3757,4578,1813,2982,222
2021/07/29 01:00:00,175,59,499,3744,4574,1813,2980,221
2021/07/29 02:00:00,172,60,502,3724,4573,1808,2978,220
2021/07/29 03:00:00,171,58,499,3708,4579,1807,2973,221
2021/07/29 04:00:00,174,59,500,3697,4577,1806,2966,223
2021/07/29 05:00:00,179,61,542,3685,4577,1797,2963,264
2021/07/29 06:00:00,236,82,770,3687,4584,1793,2960,782
2021/07/29 07:00:00,509,566,1552,3697,4593,1814,2994,1258
2021/07/29 08:00:00,752,758,1905,3726,4600,1826,3043,1434
2021/07/29 09:00:00,808,887,1881,3765,4603,1832,3051,1439
2021/07/29 10:00:00,841,888,1859,3788,4611,1839,3062,1419
2021/07/29 11:00:00,867,911,1879,3791,4620,1847,3075,1406
2021/07/29 12:00:00,798,893,1858,3785,4617,1842,3091,1364
2021/07/29 13:00:00,819,926,1898,3782,4624,1843,3081,1363
2021/07/29 14:00:00,810,942,1867,3819,4623,1838,3081,1340
2021/07/29 15:00:00,807,907,1848,3824,4634,1841,3077,1326
2021/07/29 16:00:00,791,793,1824,3820,4642,1843,3071,1284
2021/07/29 17:00:00,773,498,1772,3813,4636,1839,3078,931
2021/07/29 18:00:00,686,214,1147,3790,4630,1834,3058,573
2021/07/29 19:00:00,613,184,920,3770,4623,1832,3038,350
2021/07/29 20:00:00,523,70,815,3762,4606,1822,3010,284
2021/07/29 21:00:00,409,63,717,3774,4595,1820,3001,251
2021/07/29 22:00:00,306,64,617,3765,4593,1821,2993,238
2021/07/29 23:00:00,227,61,544,3757,4591,1817,2987,229
2021/07/30 00:00:00,177,60,505,3757,4578,1813,2982,222
2021/07/30 01:00:00,175,59,499,3744,4574,1813,2980,221
2021/07/30 02:00:00,172,60,502,3724,4573,1808,2978,220
2021/07/30 03:00:00,171,58,499,3708,4579,1807,2973,221
2021/07/30 04:00:00,174,59,500,3697,4577,1806,2966,223
2021/07/30 05:00:00,179,61,542,3685,4577,1797,2963,264
2021/07/30 06:00:00,236,82,770,3687,4584,1793,2960,782
2021/07/30 07:00:00,509,566,1552,3697,4593,1814,2994,1258
2021/07/30 08:00:00,752,758,1905,3726,4600,1826,3043,1434
2021/07/30 09:00:00,808,887,1881,3765,4603,1832,3051,1439
2021/07/30 10:00:00,841,888,1859,3788,4611,1839,3062,1419
2021/07/30 11:00:00,867,911,1879,3791,4620,1847,3075,1406
2021/07/30 12:00:00,798,893,1858,3785,4617,1842,3091,1364
2021/07/30 13:00:00,819,926,1898,3782,4624,1843,3081,1363
2021/07/30 14:00:00,810,942,1867,3819,4623,1838,3081,1340
2021/07/30 15:00:00,807,907,1848,3824,4634,1841,3077,1326
2021/07/30 16:00:00,791,793,1824,3820,4642,1843,3071,1284
2021/07/30 17:00:00,773,498,1772,3813,4636,1839,3078,931
2021/07/30 18:00:00,686,214,1147,3790,4630,1834,3058,573
2021/07/30 19:00:00,613,184,920,3770,4623,1832,3038,350
2021/07/30 20:00:00,523,70,815,3762,4606,1822,3010,284
2021/07/30 21:00:00,409,63,717,3774,4595,1820,3001,251
2021/07/30 22:00:00,306,64,617,3765,4593,1821,2993,238
2021/07/30 23:00:00,227,61,544,3757,4591,1817,2987,229
2021/07/31 00:00:00,163,53,436,3757,4476,1813,2930,204
2021/07/31 01:00:00,161,51,430,3744,4469,1813,2927,203
2021/07/31 02:00:00,162,52,433,3724,4464,1808,2923,202
2021/07/31 03:00:00,162,51,432,3708,4467,1807,2922,201
2021/07/31 04:00:00,161,51,433,3697,4469,1806,2922,201
2021/07/31 05:00:00,163,51,444,3685,4465,1797,2917,203
2021/07/31 06:00:00,162,50,454,3687,4475,1793,2916,209
2021/07/31 07:00:00,172,53,536,3697,4486,1814,2948,211
2021/07/31 08:00:00,189,55,585,3726,4491,1826,2978,227
2021/07/31 09:00:00,223,57,567,3765,4497,1832,2976,241
2021/07/31 10:00:00,229,59,579,3788,4504,1839,2983,244
2021/07/31 11:00:00,227,59,611,3791,4506,1847,2996,241
2021/07/31 12:00:00,232,60,627,3785,4506,1842,3019,240
2021/07/31 13:00:00,227,60,606,3782,4512,1843,3008,239
2021/07/31 14:00:00,232,60,645,3819,4512,1838,3008,241
2021/07/31 15:00:00,229,60,604,3824,4519,1841,3010,240
2021/07/31 16:00:00,224,59,594,3820,4523,1843,3002,233
2021/07/31 17:00:00,207,56,632,3813,4520,1839,3008,227
2021/07/31 18:00:00,185,54,578,3790,4512,1834,3004,223
2021/07/31 19:00:00,179,53,555,3770,4509,1832,2990,219
2021/07/31 20:00:00,172,53,539,3762,4492,1822,2957,212
2021/07/31 21:00:00,167,53,532,3774,4489,1820,2949,211
2021/07/31 22:00:00,167,53,480,3765,4488,1821,2943,208
2021/07/31 23:00:00,165,52,469,3757,4482,1817,2937,206
2021/08/01 00:00:00,154,53,436,3757,4476,1813,2930,204
2021/08/01 01:00:00,152,51,430,3744,4469,1813,2927,203
2021/08/01 02:00:00,152,52,433,3724,4464,1808,2923,202
2021/08/01 03:00:00,152,51,432,3708,4467,1807,2922,201
2021/08/01 04:00:00,152,51,433,3697,4469,1806,2922,201
2021/08/01 05:00:00,154,51,444,3685,4465,1797,2917,203
2021/08/01 06:00:00,152,50,454,3687,4475,1793,2916,209
2021/08/01 07:00:00,153,53,536,3697,4486,1814,2948,211
2021/08/01 08:00:00,156,55,585,3726,4491,1826,2978,227
2021/08/01 09:00:00,160,57,567,3765,4497,1832,2976,241
2021/08/01 10:00:00,161,59,579,3788,4504,1839,2983,244
2021/08/01 11:00:00,162,59,611,3791,4506,1847,2996,241
2021/08/01 12:00:00,163,60,627,3785,4506,1842,3019,240
2021/08/01 13:00:00,164,60,606,3782,4512,1843,3008,239
2021/08/01 14:00:00,167,60,645,3819,4512,1838,3008,241
2021/08/01 15:00:00,165,60,604,3824,4519,1841,3010,240
2021/08/01 16:00:00,164,59,594,3820,4523,1843,3002,233
2021/08/01 17:00:00,163,56,632,3813,4520,1839,3008,227
2021/08/01 18:00:00,160,54,578,3790,4512,1834,3004,223
2021/08/01 19:00:00,163,53,555,3770,4509,1832,2990,219
2021/08/01 20:00:00,161,53,539,3762,4492,1822,2957,212
2021/08/01 21:00:00,155,53,532,3774,4489,1820,2949,211
2021/08/01 22:00:00,154,53,480,3765,4488,1821,2943,208
2021/08/01 23:00:00,153,52,469,3757,4482,1817,2937,206
2021/08/02 00:00:00,172,60,505,3757,4476,1813,2930,222
2021/08/02 01:00:00,172,59,499,3744,4469,1813,2927,221
2021/08/02 02:00:00,171,60,502,3724,4464,1808,2923,220
2021/08/02 03:00:00,170,58,499,3708,4467,1807,2922,221
2021/08/02 04:00:00,172,59,500,3697,4469,1806,2922,223
2021/08/02 05:00:00,176,61,542,3685,4465,1797,2917,264
2021/08/02 06:00:00,238,82,770,3687,4475,1793,2916,782
2021/08/02 07:00:00,526,566,1552,3697,4486,1814,2948,1258
2021/08/02 08:00:00,762,758,1905,3726,4491,1826,2978,1434
2021/08/02 09:00:00,852,887,1881,3765,4497,1832,2976,1439
2021/08/02 10:00:00,895,888,1859,3788,4504,1839,2983,1419
2021/08/02 11:00:00,917,911,1879,3791,4506,1847,2996,1406
2021/08/02 12:00:00,843,893,1858,3785,4506,1842,3019,1364
2021/08/02 13:00:00,864,926,1898,3782,4512,1843,3008,1363
2021/08/02 14:00:00,864,942,1867,3819,4512,1838,3008,1340
2021/08/02 15:00:00,863,907,1848,3824,4519,1841,3010,1326
2021/08/02 16:00:00,832,793,1824,3820,4523,1843,3002,1284
2021/08/02 17:00:00,810,498,1772,3813,4520,1839,3008,931
2021/08/02 18:00:00,709,214,1147,3790,4512,1834,3004,573
2021/08/02 19:00:00,633,184,920,3770,4509,1832,2990,350
2021/08/02 20:00:00,537,70,815,3762,4492,1822,2957,284
2021/08/02 21:00:00,418,63,717,3774,4489,1820,2949,251
2021/08/02 22:00:00,314,64,617,3765,4488,1821,2943,238
2021/08/02 23:00:00,239,61,544,3757,4482,1817,2937,229
2021/08/03 00:00:00,177,60,505,3757,4476,1813,2930,222
2021/08/03 01:00:00,175,59,499,3744,4469,1813,2927,221
2021/08/03 02:00:00,172,60,502,3724,4464,1808,2923,220
2021/08/03 03:00:00,171,58,499,3708,4467,1807,2922,221
2021/08/03 04:00:00,174,59,500,3697,4469,1806,2922,223
2021/08/03 05:00:00,179,61,542,3685,4465,1797,2917,264
2021/08/03 06:00:00,236,82,770,3687,4475,1793,2916,782
2021/08/03 07:00:00,509,566,1552,3697,4486,1814,2948,1258
2021/08/03 08:00:00,752,758,1905,3726,4491,1826,2978,1434
2021/08/03 09:00:00,808,887,1881,3765,4497,1832,2976,1439
2021/08/03 10:00:00,841,888,1859,3788,4504,1839,2983,1419
2021/08/03 11:00:00,867,911,1879,3791,4506,1847,2996,1406
2021/08/03 12:00:00,798,893,1858,3785,4506,1842,3019,1364
2021/08/03 13:00:00,819,926,1898,3782,4512,1843,3008,1363
2021/08/03 14:00:00,810,942,1867,3819,4512,1838,3008,1340
2021/08/03 15:00:00,807,907,1848,3824,4519,1841,3010,1326
2021/08/03 16:00:00,791,793,1824,3820,4523,1843,3002,1284
2021/08/03 17:00:00,773,498,1772,3813,4520,1839,3008,931
2021/08/03 18:00:00,686,214,1147,3790,4512,1834,3004,573
2021/08/03 19:00:00,613,184,920,3770,4509,1832,2990,350
2021/08/03 20:00:00,523,70,815,3762,4492,1822,2957,284
2021/08/03 21:00:00,409,63,717,3774,4489,1820,2949,251
2021/08/03 22:00:00,306,64,617,3765,4488,1821,2943,238
2021/08/03 23:00:00,227,61,544,3757,4482,1817,2937,229
2021/08/04 00:00:00,177,60,505,3757,4476,1813,2930,222
2021/08/04 01:00:00,175,59,499,3744,4469,1813,2927,221
2021/08/04 02:00:00,172,60,502,3724,4464,1808,2923,220
2021/08/04 03:00:00,171,58,499,3708,4467,1807,2922,221
2021/08/04 04:00:00,174,59,500,3697,4469,1806,2922,223
2021/08/04 05:00:00,179,61,542,3685,4465,1797,2917,264
2021/08/04 06:00:00,236,82,770,3687,4475,1793,2916,782
2021/08/04 07:00:00,509,566,1552,3697,4486,1814,2948,1258
2021/08/04 08:00:00,752,758,1905,3726,4491,1826,2978,1434
2021/08/04 09:00:00,808,887,1881,3765,4497,1832,2976,1439
2021/08/04 10:00:00,841,888,1859,3788,4504,1839,2983,1419
2021/08/04 11:00:00,867,911,1879,3791,4506,1847,2996,1406
2021/08/04 12:00:00,798,893,1858,3785,4506,1842,3019,1364
2021/08/04 13:00:00,819,926,1898,3782,4512,1843,3008,1363
2021/08/04 14:00:00,810,942,1867,3819,4512,1838,3008,1340
2021/08/04 15:00:00,807,907,1848,3824,4519,1841,3010,1326
2021/08/04 16:00:00,791,793,1824,3820,4523,1843,3002,1284
2021/08/04 17:00:00,773,498,1772,3813,4520,1839,3008,931
2021/08/04 18:00:00,686,214,1147,3790,4512,1834,3004,573
2021/08/04 19:00:00,613,184,920,3770,4509,1832,2990,350
2021/08/04 20:00:00,523,70,815,3762,4492,1822,2957,284
2021/08/04 21:00:00,409,63,717,3774,4489,1820,2949,251
2021/08/04 22:00:00,306,64,617,3765,4488,1821,2943,238
2021/08/04 23:00:00,227,61,544,3757,4482,1817,2937,229
2021/08/05 00:00:00,177,60,505,3757,4476,1813,2930,222
2021/08/05 01:00:00,175,59,499,3744,4469,1813,2927,221
2021/08/05 02:00:00,172,60,502,3724,4464,1808,2923,220
2021/08/05 03:00:00,171,58,499,3708,4467,1807,2922,221
2021/08/05 04:00:00,174,59,500,3697,4469,1806,2922,223
2021/08/05 05:00:00,179,61,542,3685,4465,1797,2917,264
2021/08/05 06:00:00,236,82,770,3687,4475,1793,2916,782
2021/08/05 07:00:00,509,566,1552,3697,4486,1814,2948,1258
2021/08/05 08:00:00,752,758,1905,3726,4491,1826,2978,1434
2021/08/05 09:00:00,808,887,1881,3765,4497,1832,2976,1439
2021/08/05 10:00:00,841,888,1859,3788,4504,1839,2983,1419
2021/08/05 11:00:00,867,911,1879,3791,4506,1847,2996,1406
2021/08/05 12:00:00,798,893,1858,3785,4506,1842,3019,1364
2021/08/05 13:00:00,819,926,1898,3782,4512,1843,3008,1363
2021/08/05 14:00:00,810,942,1867,3819,4512,1838,3008,1340
2021/08/05 15:00:00,807,907,1848,3824,4519,1841,3010,1326
2021/08/05 16:00:00,791,793,1824,3820,4523,1843,3002,1284
2021/08/05 17:00:00,773,498,1772,3813,4520,1839,3008,931
2021/08/05 18:00:00,686,214,1147,3790,4512,1834,3004,573
2021/08/05 19:00:00,613,184,920,3770,4509,1832,2990,350
2021/08/05 20:00:00,523,70,815,3762,4492,1822,2957,284
2021/08/05 21:00:00,409,63,717,3774,4489,1820,2949,251
2021/08/05 22:00:00,306,64,617,3765,4488,1821,2943,238
2021/08/05 23:00:00,227,61,544,3757,4482,1817,2937,229
2021/08/06 00:00:00,166,60,505,3757,4476,1813,2930,222
2021/08/06 01:00:00,164,59,499,3744,4469,1813,2927,221
2021/08/06 02:00:00,165,60,502,3724,4464,1808,2923,220
2021/08/06 03:00:00,164,58,499,3708,4467,1807,2922,221
2021/08/06 04:00:00,164,59,500,3697,4469,1806,2922,223
2021/08/06 05:00:00,167,61,542,3685,4465,1797,2917,264
2021/08/06 06:00:00,201,82,770,3687,4475,1793,2916,782
2021/08/06 07:00:00,480,566,1552,3697,4486,1814,2948,1258
2021/08/06 08:00:00,687,758,1905,3726,4491,1826,2978,1434
2021/08/06 09:00:00,752,887,1881,3765,4497,1832,2976,1439
2021/08/06 10:00:00,772,888,1859,3788,4504,1839,2983,1419
2021/08/06 11:00:00,795,911,1879,3791,4506,1847,2996,1406
2021/08/06 12:00:00,723,893,1858,3785,4506,1842,3019,1364
2021/08/06 13:00:00,746,926,1898,3782,4512,1843,3008,1363
2021/08/06 14:00:00,751,942,1867,3819,4512,1838,3008,1340
2021/08/06 15:00:00,743,907,1848,3824,4519,1841,3010,1326
2021/08/06 16:00:00,725,793,1824,3820,4523,1843,3002,1284
2021/08/06 17:00:00,708,498,1772,3813,4520,1839,3008,931
2021/08/06 18:00:00,624,214,1147,3790,4512,1834,3004,573
2021/08/06 19:00:00,567,184,920,3770,4509,1832,2990,350
2021/08/06 20:00:00,476,70,815,3762,4492,1822,2957,284
2021/08/06 21:00:00,378,63,717,3774,4489,1820,2949,251
2021/08/06 22:00:00,271,64,617,3765,4488,1821,2943,238
2021/08/06 23:00:00,202,61,544,3757,4482,1817,2937,229
2021/08/07 00:00:00,154,53,436,3757,4476,1813,2930,204
2021/08/07 01:00:00,152,51,430,3744,4469,1813,2927,203
2021/08/07 02:00:00,152,52,433,3724,4464,1808,2923,202
2021/08/07 03:00:00,152,51,432,3708,4467,1807,2922,201
2021/08/07 04:00:00,152,51,433,3697,4469,1806,2922,201
2021/08/07 05:00:00,154,51,444,3685,4465,1797,2917,203
2021/08/07 06:00:00,152,50,454,3687,4475,1793,2916,209
2021/08/07 07:00:00,153,53,536,3697,4486,1814,2948,211
2021/08/07 08:00:00,156,55,585,3726,4491,1826,2978,227
2021/08/07 09:00:00,160,57,567,3765,4497,1832,2976,241
2021/08/07 10:00:00,161,59,579,3788,4504,1839,2983,244
2021/08/07 11:00:00,162,59,611,3791,4506,1847,2996,241
2021/08/07 12:00:00,163,60,627,3785,4506,1842,3019,240
2021/08/07 13:00:00,164,60,606,3782,4512,1843,3008,239
2021/08/07 14:00:00,167,60,645,3819,4512,1838,3008,241
2021/08/07 15:00:00,165,60,604,3824,4519,1841,3010,240
2021/08/07 16:00:00,164,59,594,3820,4523,1843,3002,233
2021/08/07 17:00:00,163,56,632,3813,4520,1839,3008,227
2021/08/07 18:00:00,160,54,578,3790,4512,1834,3004,223
2021/08/07 19:00:00,163,53,555,3770,4509,1832,2990,219
2021/08/07 20:00:00,161,53,539,3762,4492,1822,2957,212
2021/08/07 21:00:00,155,53,532,3774,4489,1820,2949,211
2021/08/07 22:00:00,154,53,480,3765,4488,1821,2943,208
2021/08/07 23:00:00,153,52,469,3757,4482,1817,2937,206
2021/08/08 00:00:00,154,53,436,3757,4476,1813,2930,204
2021/08/08 01:00:00,152,51,430,3744,4469,1813,2927,203
2021/08/08 02:00:00,152,52,433,3724,4464,1808,2923,202
